============================= test session starts =============================
platform win32 -- Python 3.12.4, pytest-8.4.2, pluggy-1.6.0 -- E:\code for project\bimnet-zcode\.venv\Scripts\python.exe
cachedir: .pytest_cache
rootdir: E:\code for project\bimnet-zcode
tests/ifc_repair/test_draft_authority_set_semantics.py::test_identifier_drift_still_fails_closed[scope-duplicate-target-<lambda>-DRAFT_SCHEMA_VALIDATION_ERROR] PASSED [  6%]
tests/ifc_repair/test_draft_authority_set_semantics.py::test_identifier_drift_still_fails_closed[evidence-extra-ref-<lambda>-DRAFT_AUTHORITY_EVIDENCE_MISMATCH] PASSED [  6%]
tests/ifc_repair/test_draft_authority_set_semantics.py::test_identifier_drift_still_fails_closed[evidence-missing-ref-<lambda>-DRAFT_AUTHORITY_EVIDENCE_MISMATCH] PASSED [  6%]
tests/ifc_repair/test_draft_authority_set_semantics.py::test_identifier_drift_still_fails_closed[evidence-duplicate-ref-<lambda>-DRAFT_SCHEMA_VALIDATION_ERROR] PASSED [  6%]
tests/ifc_repair/test_generic_difference_report.py::test_generic_difference_report_discovers_replacements_without_tag_rules PASSED [  6%]
tests/ifc_repair/test_generic_difference_report.py::test_generic_difference_report_cli_writes_json PASSED [  7%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_window_policy_facts_carry_canonical_source_kind PASSED [  7%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_beam_plus_window_manifests_bind PASSED [  7%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_column_plus_window_manifests_bind PASSED [  7%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_three_family_mixed_manifests_bind PASSED [  7%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_repeated_mixed_operations_bind PASSED [  7%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_window_only_manifest_binds PASSED [  8%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_beam_only_manifest_binds PASSED [  8%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_column_only_manifest_binds PASSED [  8%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_illegal_source_kind_still_fails_closed_under_0_4[totally_fabricated_kind] PASSED [  8%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_illegal_source_kind_still_fails_closed_under_0_4[deterministic_policy] PASSED [  8%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_illegal_source_kind_still_fails_closed_under_0_4[surviving_target] PASSED [  8%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_mixed_binding_with_varied_window_geometry[900-1200-900-1000] PASSED [  9%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_mixed_binding_with_varied_window_geometry[1800-2100-0-4500] PASSED [  9%]
tests/ifc_repair/test_mixed_manifest_binding.py::test_mixed_binding_with_varied_window_geometry[1200-1500-900-2000] PASSED [  9%]
tests/ifc_repair/test_occurrence_property_operation.py::test_default_registry_exposes_generic_occurrence_property_operation PASSED [  9%]
tests/ifc_repair/test_occurrence_property_operation.py::test_generic_operation_modifies_only_selected_supported_occurrence[IfcWall] PASSED [  9%]
tests/ifc_repair/test_occurrence_property_operation.py::test_generic_operation_modifies_only_selected_supported_occurrence[IfcWallStandardCase] PASSED [ 10%]
tests/ifc_repair/test_occurrence_property_operation.py::test_generic_operation_modifies_only_selected_supported_occurrence[IfcDoor] PASSED [ 10%]
tests/ifc_repair/test_occurrence_property_operation.py::test_generic_operation_modifies_only_selected_supported_occurrence[IfcWindow] PASSED [ 10%]
tests/ifc_repair/test_occurrence_property_operation.py::test_generic_operation_modifies_only_selected_supported_occurrence[IfcBeam] PASSED [ 10%]
tests/ifc_repair/test_occurrence_property_operation.py::test_generic_operation_modifies_only_selected_supported_occurrence[IfcColumn] PASSED [ 10%]
tests/ifc_repair/test_occurrence_property_operation.py::test_generic_operation_rejects_unsupported_target_class PASSED [ 10%]
tests/ifc_repair/test_occurrence_property_operation.py::test_bound_generic_operation_reopens_with_requested_property PASSED [ 11%]
tests/ifc_repair/test_occurrence_property_operation.py::test_occurrence_property_edit_copies_shared_property_before_mutation PASSED [ 11%]
tests/ifc_repair/test_operation_prompt_profiles.py::test_compact_catalog_omits_full_few_shot_bodies PASSED [ 11%]
tests/ifc_repair/test_operation_prompt_profiles.py::test_door_only_and_mixed_selection_are_bounded_stable_unions PASSED [ 11%]
tests/ifc_repair/test_operation_prompt_profiles.py::test_executable_registry_definitions_bind_matching_profiles PASSED [ 11%]
tests/ifc_repair/test_operation_prompt_profiles.py::test_hash_mismatch_and_operation_mismatch_fail_closed PASSED [ 12%]
tests/ifc_repair/test_operation_prompt_profiles.py::test_missing_unknown_and_empty_selection_fail_closed PASSED [ 12%]
tests/ifc_repair/test_phase10_large_building.py::test_large_building_damaged_ifc_plus_text_passes_production_and_private_l2 FAILED [ 12%]
tests/ifc_repair/test_phase12_live_uat.py::test_cli_accepts_the_frozen_deepseek_provider_key PASSED [ 12%]
tests/ifc_repair/test_phase12_live_uat.py::test_cli_preflight_only_uses_property_runtime_config_without_provider_config PASSED [ 12%]
tests/ifc_repair/test_phase12_live_uat.py::test_cli_rejects_every_non_deepseek_provider_before_configuration PASSED [ 12%]
tests/ifc_repair/test_phase12_live_uat.py::test_preflight_only_returns_before_transport_construction PASSED [ 13%]
tests/ifc_repair/test_phase12_live_uat.py::test_changed_scope_admission_validates_failed_source_and_all_resolutions PASSED [ 13%]
tests/ifc_repair/test_phase12_live_uat.py::test_changed_scope_admission_rejects_tampered_resolution_evidence PASSED [ 13%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_runner_uses_changed_scope_admission_without_running_full_preflight PASSED [ 13%]
tests/ifc_repair/test_phase12_live_uat.py::test_production_preflight_opens_and_closes_ready_property_runtime PASSED [ 13%]
tests/ifc_repair/test_phase12_live_uat.py::test_fixed_live_requests_have_exact_public_structural_authority PASSED [ 14%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_runner_uses_only_the_curated_public_damaged_d7n_input PASSED [ 14%]
tests/ifc_repair/test_phase12_live_uat.py::test_fixed_live_matrix_is_bound_to_an_independent_reviewed_digest PASSED [ 14%]
tests/ifc_repair/test_phase12_live_uat.py::test_fixed_live_matrix_covers_property_clarification_window_and_guard PASSED [ 14%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_runner_cannot_claim_independent_proof_before_plan_12_14 PASSED [ 14%]
tests/ifc_repair/test_phase12_live_uat.py::test_complete_transport_drives_the_real_repair_api_and_reopens_ifc2x3 FAILED [ 14%]
tests/ifc_repair/test_phase12_live_uat.py::test_stage1_invalid_internal_id_retries_then_completes_public_full_chain FAILED [ 15%]
tests/ifc_repair/test_phase12_live_uat.py::test_complete_executor_reopens_against_its_explicit_frozen_source FAILED [ 15%]
tests/ifc_repair/test_phase12_live_uat.py::test_clarification_transport_drives_real_api_resume_and_publication FAILED [ 15%]
tests/ifc_repair/test_phase12_live_uat.py::test_prompt_identity_evidence_binds_each_few_shot_to_its_own_hash PASSED [ 15%]
tests/ifc_repair/test_phase12_live_uat.py::test_prompt_identity_keeps_sort_keys_example_hash_with_its_own_id PASSED [ 15%]
tests/ifc_repair/test_phase12_live_uat.py::test_stable_property_identity_resolves_against_current_offered_set PASSED [ 15%]
tests/ifc_repair/test_phase12_live_uat.py::test_stable_property_identity_fails_closed_when_not_currently_offered PASSED [ 16%]
tests/ifc_repair/test_phase12_live_uat.py::test_window_semantic_canary_drives_vector_stage15_stage2_and_reopen FAILED [ 16%]
tests/ifc_repair/test_phase12_live_uat.py::test_program_guard_transport_stops_real_api_before_stage2_or_mutation PASSED [ 16%]
tests/ifc_repair/test_phase12_live_uat.py::test_structural_normalizer_never_invents_an_optional_axis_reference PASSED [ 16%]
tests/ifc_repair/test_phase12_live_uat.py::test_registry_projects_structural_target_without_family_branching PASSED [ 16%]
tests/ifc_repair/test_phase12_live_uat.py::test_default_preflight_runner_applies_a_bounded_timeout PASSED [ 17%]
tests/ifc_repair/test_phase12_live_uat.py::test_default_preflight_runner_allows_the_real_full_suite_budget PASSED [ 17%]
tests/ifc_repair/test_phase12_live_uat.py::test_preflight_pytest_commands_use_run_local_temp_and_cache FAILED [ 17%]
tests/ifc_repair/test_phase12_live_uat.py::test_focused_preflight_timeout_allows_loaded_host PASSED [ 17%]
tests/ifc_repair/test_phase12_live_uat.py::test_preflight_timeout_has_a_distinct_blocking_reason_and_zero_transport PASSED [ 17%]
tests/ifc_repair/test_phase12_live_uat.py::test_strict_reopen_rejects_a_stale_source_hash PASSED [ 17%]
tests/ifc_repair/test_phase12_live_uat.py::test_strict_reopen_rejects_a_self_consistent_substitute_source PASSED [ 18%]
tests/ifc_repair/test_phase12_live_uat.py::test_each_failed_preflight_gate_blocks_transport[focused] PASSED [ 18%]
tests/ifc_repair/test_phase12_live_uat.py::test_each_failed_preflight_gate_blocks_transport[offline] PASSED [ 18%]
tests/ifc_repair/test_phase12_live_uat.py::test_each_failed_preflight_gate_blocks_transport[full-suite] PASSED [ 18%]
tests/ifc_repair/test_phase12_live_uat.py::test_each_failed_preflight_gate_blocks_transport[compile] PASSED [ 18%]
tests/ifc_repair/test_phase12_live_uat.py::test_each_failed_preflight_gate_blocks_transport[diff] PASSED [ 19%]
tests/ifc_repair/test_phase12_live_uat.py::test_each_failed_preflight_gate_blocks_transport[proof] PASSED [ 19%]
tests/ifc_repair/test_phase12_live_uat.py::test_caller_claimed_green_without_machine_artifact_is_rejected[offline] PASSED [ 19%]
tests/ifc_repair/test_phase12_live_uat.py::test_caller_claimed_green_without_machine_artifact_is_rejected[proof] PASSED [ 19%]
tests/ifc_repair/test_phase12_live_uat.py::test_injected_preflight_cannot_unlock_the_production_executor PASSED [ 19%]
tests/ifc_repair/test_phase12_live_uat.py::test_non_live_evidence_modes_are_blocking_and_never_touch_transport[synthetic] PASSED [ 19%]
tests/ifc_repair/test_phase12_live_uat.py::test_non_live_evidence_modes_are_blocking_and_never_touch_transport[cached] PASSED [ 20%]
tests/ifc_repair/test_phase12_live_uat.py::test_non_live_evidence_modes_are_blocking_and_never_touch_transport[prerecorded] PASSED [ 20%]
tests/ifc_repair/test_phase12_live_uat.py::test_non_live_evidence_modes_are_blocking_and_never_touch_transport[hand-authored] PASSED [ 20%]
tests/ifc_repair/test_phase12_live_uat.py::test_green_preflight_binds_commands_results_and_artifact_hashes PASSED [ 20%]
tests/ifc_repair/test_phase12_live_uat.py::test_green_full_preflight_evidence_reuse_recomputes_hashes_and_rejects_tamper PASSED [ 20%]
tests/ifc_repair/test_phase12_live_uat.py::test_green_full_preflight_can_validate_an_immutable_curated_artifact_snapshot PASSED [ 21%]
tests/ifc_repair/test_phase12_live_uat.py::test_preflight_rejects_missing_or_invalid_retrieval_evaluation[missing-PROPERTY_RETRIEVAL_EVALUATION_MISSING] PASSED [ 21%]
tests/ifc_repair/test_phase12_live_uat.py::test_preflight_rejects_missing_or_invalid_retrieval_evaluation[semantic_claim-PROPERTY_RETRIEVAL_EVALUATION_NOT_GREEN] PASSED [ 21%]
tests/ifc_repair/test_phase12_live_uat.py::test_preflight_rejects_missing_or_invalid_retrieval_evaluation[network-PROPERTY_RETRIEVAL_EVALUATION_NETWORK_NONZERO] PASSED [ 21%]
tests/ifc_repair/test_phase12_live_uat.py::test_preflight_rejects_skip_substitution_or_network_usage[skip-focused-PYTEST_SKIPS_PRESENT-skip_count] PASSED [ 21%]
tests/ifc_repair/test_phase12_live_uat.py::test_preflight_rejects_skip_substitution_or_network_usage[substitution-full-suite-PYTEST_SUBSTITUTIONS_PRESENT-substitution_count] PASSED [ 21%]
tests/ifc_repair/test_phase12_live_uat.py::test_preflight_rejects_skip_substitution_or_network_usage[network-offline-OFFLINE_PROVIDER_NETWORK_CALLS_NONZERO-network_calls] PASSED [ 22%]
tests/ifc_repair/test_phase12_live_uat.py::test_green_preflight_rejects_a_partial_or_substituted_live_matrix PASSED [ 22%]
tests/ifc_repair/test_phase12_live_uat.py::test_green_preflight_rejects_tampered_text_in_the_fixed_live_matrix PASSED [ 22%]
tests/ifc_repair/test_phase12_live_uat.py::test_paired_test_seams_are_explicitly_ineligible_as_live_acceptance PASSED [ 22%]
tests/ifc_repair/test_phase12_live_uat.py::test_production_runner_rejects_exact_transport_class_with_mimo_config PASSED [ 22%]
tests/ifc_repair/test_phase12_live_uat.py::test_production_runner_rejects_deepseek_labels_on_a_replay_endpoint PASSED [ 22%]
tests/ifc_repair/test_phase12_live_uat.py::test_production_runner_rejects_an_injected_client_on_the_official_endpoint PASSED [ 23%]
tests/ifc_repair/test_phase12_live_uat.py::test_non_genuine_or_private_transport_cannot_pass_as_live[cached-False] PASSED [ 23%]
tests/ifc_repair/test_phase12_live_uat.py::test_non_genuine_or_private_transport_cannot_pass_as_live[live-True] PASSED [ 23%]
tests/ifc_repair/test_phase12_live_uat.py::test_published_case_without_strict_reopen_evidence_cannot_pass PASSED [ 23%]
tests/ifc_repair/test_phase12_live_uat.py::test_clarification_success_requires_the_initial_grouped_stop PASSED [ 23%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_matrix_accepts_current_property_add_detail_answer_mode PASSED [ 24%]
tests/ifc_repair/test_phase12_live_uat.py::test_program_guard_requires_the_frozen_capability_reason PASSED [ 24%]
tests/ifc_repair/test_phase12_live_uat.py::test_program_guard_requires_source_bound_zero_mutation_evidence[guard_evidence0] PASSED [ 24%]
tests/ifc_repair/test_phase12_live_uat.py::test_program_guard_requires_source_bound_zero_mutation_evidence[guard_evidence1] PASSED [ 24%]
tests/ifc_repair/test_phase12_live_uat.py::test_program_guard_requires_source_bound_zero_mutation_evidence[guard_evidence2] PASSED [ 24%]
tests/ifc_repair/test_phase12_live_uat.py::test_program_guard_requires_source_bound_zero_mutation_evidence[guard_evidence3] PASSED [ 24%]
tests/ifc_repair/test_phase12_live_uat.py::test_program_guard_requires_source_bound_zero_mutation_evidence[guard_evidence4] PASSED [ 25%]
tests/ifc_repair/test_phase12_live_uat.py::test_frozen_live_cases_have_exact_three_stage_lineage PASSED [ 25%]
tests/ifc_repair/test_phase12_live_uat.py::test_stage2_live_identity_accepts_exact_registered_zero_few_shot_profile PASSED [ 25%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_accepts_only_complete_and_resumed_success_transcripts PASSED [ 25%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_accepts_current_property_add_detail_answer_mode PASSED [ 25%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_does_not_authorize_by_legacy_parallel_array_position PASSED [ 26%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_provider-LIVE_ATTEMPT_PROVIDER_REQUIRED] PASSED [ 26%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_model-LIVE_ATTEMPT_MODEL_REQUIRED] PASSED [ 26%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_usage-LIVE_ATTEMPT_USAGE_REQUIRED] PASSED [ 26%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_raw_response-LIVE_ATTEMPT_RAW_RESPONSE_REQUIRED] PASSED [ 26%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[redacted_hash_mismatch-LIVE_ATTEMPT_REDACTED_HASH_MISMATCH] PASSED [ 26%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_profile_hash-LIVE_ATTEMPT_PROFILE_HASH_REQUIRED] PASSED [ 27%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_template_id-LIVE_ATTEMPT_TEMPLATE_ID_REQUIRED] PASSED [ 27%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_template_hash-LIVE_ATTEMPT_TEMPLATE_HASH_REQUIRED] PASSED [ 27%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_few_shot_hash-LIVE_ATTEMPT_FEW_SHOT_HASH_REQUIRED] PASSED [ 27%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_profile_few_shot-LIVE_ATTEMPT_PROFILE_ROUTING_MISMATCH] PASSED [ 27%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[fallback_true-LIVE_ATTEMPT_FALLBACK_FLAG] PASSED [ 28%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_response_id-LIVE_ATTEMPT_RESPONSE_ID_REQUIRED] PASSED [ 28%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[wrong_profile-LIVE_ATTEMPT_PROFILE_ROUTING_MISMATCH] PASSED [ 28%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[ordinal_mismatch-LIVE_ATTEMPT_ORDINAL_MISMATCH] PASSED [ 28%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[broken_parent-LIVE_ATTEMPT_PARENT_MISMATCH] PASSED [ 28%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[duplicate_attempt-LIVE_ATTEMPT_ID_MISMATCH] PASSED [ 28%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[non_200-LIVE_ATTEMPT_TRANSPORT_INVALID] PASSED [ 29%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[missing_correction_reason-LIVE_ATTEMPT_CORRECTION_REASON_REQUIRED] PASSED [ 29%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[case_count_mismatch-LIVE_CASE_STAGE_COUNT_MISMATCH] PASSED [ 29%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[aggregate_count_mismatch-LIVE_AGGREGATE_STAGE_COUNT_MISMATCH] PASSED [ 29%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[provider_model_aggregate-LIVE_PROVIDER_MODEL_AGGREGATE_MISMATCH] PASSED [ 29%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[usage_metadata_mismatch-LIVE_ATTEMPT_METADATA_INVALID] PASSED [ 29%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[provider_identity-LIVE_ATTEMPT_PROVIDER_IDENTITY_INVALID] PASSED [ 30%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[acceptance_self_claim-LIVE_PROOF_ACCEPTANCE_SELF_CLAIM] PASSED [ 30%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[clarification_lineage-LIVE_CLARIFICATION_LINEAGE_INVALID] PASSED [ 30%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[terminal_publication-LIVE_SUCCESS_TERMINAL_INVALID] PASSED [ 30%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_rejects_each_single_transcript_defect[synthetic_fallback-LIVE_SYNTHETIC_FALLBACK_NOT_FALSE] PASSED [ 30%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_binds_provider_responses_to_retained_runtime_artifacts[intent-LIVE_STAGE1_RESPONSE_ARTIFACT_MISMATCH] PASSED [ 31%]
tests/ifc_repair/test_phase12_live_uat.py::test_live_curator_binds_provider_responses_to_retained_runtime_artifacts[changeset-LIVE_STAGE2_RESPONSE_ARTIFACT_MISMATCH] PASSED [ 31%]
tests/ifc_repair/test_phase12_success_cases.py::test_live_curator_validates_the_production_runstore_transition_ledger PASSED [ 31%]
tests/ifc_repair/test_phase12_success_cases.py::test_valid_beam_column_public_proof_is_strictly_recomputed ERROR [ 31%]
tests/ifc_repair/test_phase12_success_cases.py::test_saved_success_cannot_mask_endpoint_error_beyond_five_mm ERROR [ 31%]
tests/ifc_repair/test_phase12_success_cases.py::test_saved_success_cannot_mask_second_type_relationship ERROR [ 31%]
tests/ifc_repair/test_phase12_success_cases.py::test_saved_success_cannot_mask_missing_structural_type ERROR [ 32%]
tests/ifc_repair/test_phase12_success_cases.py::test_saved_success_cannot_mask_partial_atomic_output ERROR [ 32%]
tests/ifc_repair/test_phase12_success_cases.py::test_saved_success_cannot_mask_requested_pset_semantic_defect ERROR [ 32%]
tests/ifc_repair/test_phase12_success_cases.py::test_saved_success_cannot_mask_generated_type_contract_defect ERROR [ 32%]
tests/ifc_repair/test_phase12_success_cases.py::test_missing_or_stale_proof_hash_is_a_specific_blocking_check[<lambda>-proof.hash.required] ERROR [ 32%]
tests/ifc_repair/test_phase12_success_cases.py::test_missing_or_stale_proof_hash_is_a_specific_blocking_check[<lambda>-proof.hash.sha256] ERROR [ 33%]
tests/ifc_repair/test_phase12_success_cases.py::test_indexed_structural_proof_artifact_cannot_be_missing ERROR [ 33%]
tests/ifc_repair/test_phase12_success_cases.py::test_rehashed_request_cannot_spoof_bound_structural_provenance ERROR [ 33%]
tests/ifc_repair/test_phase12_success_cases.py::test_rehashed_intent_cannot_spoof_bound_structural_operation_identity ERROR [ 33%]
tests/ifc_repair/test_phase12_success_cases.py::test_rehashed_resolution_cannot_spoof_structural_model_binding ERROR [ 33%]
tests/ifc_repair/test_phase12_success_cases.py::test_duplicate_requested_pset_relationship_is_not_collapsed_to_a_set ERROR [ 33%]
tests/ifc_repair/test_phase12_success_cases.py::test_rehashed_manifest_and_ifc_cannot_invent_unrequested_semantic_value ERROR [ 34%]
tests/ifc_repair/test_phase12_success_cases.py::test_relationship_extension_cannot_hide_owner_history_mutation ERROR [ 34%]
tests/ifc_repair/test_phase12_success_cases.py::test_undeclared_ifcroot_preservation_drift_is_blocking ERROR [ 34%]
tests/ifc_repair/test_phase12_success_cases.py::test_private_gold_input_boundary_drift_is_blocking ERROR [ 34%]
tests/ifc_repair/test_phase12_success_cases.py::test_camel_case_private_gold_key_is_blocking ERROR [ 34%]
tests/ifc_repair/test_phase12_success_cases.py::test_synthetic_fallback_cannot_be_promoted_by_saved_success ERROR [ 35%]
tests/ifc_repair/test_phase12_success_cases.py::test_collection_cannot_relabel_live_source_run_as_offline ERROR [ 35%]
tests/ifc_repair/test_phase12_success_cases.py::test_plan07_attempt_audit_accepts_only_reviewed_stage2_profile_generations[profile_ids0-text2ifc/ifc-repair-changeset-draft/0.2] PASSED [ 35%]
tests/ifc_repair/test_phase12_success_cases.py::test_plan07_attempt_audit_accepts_only_reviewed_stage2_profile_generations[profile_ids1-text2ifc/ifc-repair-changeset-draft/0.3] PASSED [ 35%]
tests/ifc_repair/test_phase12_success_cases.py::test_plan07_attempt_audit_rejects_cross_generation_stage2_profile_mix PASSED [ 35%]
tests/ifc_repair/test_phase12_success_cases.py::test_live_structural_proof_recomputes_transcript_and_base_damage_authority PASSED [ 35%]
tests/ifc_repair/test_phase12_success_cases.py::test_property_authority_replay_accepts_public_user_candidate_selection FAILED [ 36%]
